"customer_id","sale_amount"
4365,64
2671,56
6460,73
4996,39
6852,21
5772,38
3446,32
8367,59
5797,26
9361,60
1043,58
1288,82
7085,75
7504,82
9400,49
2910,5
9070,79
3203,55
8917,11
2261,74
6529,71
1327,104
4833,13
6987,46
4407,43
9076,53
6071,54
8702,68
7719,43
4505,1
2908,52
2256,42
3342,14
6619,37
3612,48
3244,59
3874,89
8835,31
6978,16
4816,91
8608,46
8672,53
5341,19
2432,102
8834,49
5036,45
8175,60
3638,37
2332,76
2211,81
9557,35
9200,41
2180,60
9027,67
2227,64
3489,48
8338,74
1810,15
9428,45
9110,72
6673,56
9306,54
6483,48
5158,1
8718,44
4665,46
1169,65
4631,63
8687,72
3595,58
4349,73
8616,81
1561,51
2671,69
5537,65
2381,75
1901,55
4007,75
5415,82
1975,14
6426,61
8533,56
7319,91
9513,75
3143,38
2045,29
4686,14
2013,63
7208,85
2980,52
2680,1
6414,24
2542,33
6608,96
8511,35
5949,30
1379,57
3929,48
3518,15
5468,34
2104,75
1530,68
9058,66
9800,17
1838,15
2661,63
4968,37
1978,43
3121,126
3678,65
8337,85
3058,47
4687,80
4942,92
2763,86
1535,47
5733,66
4621,22
4898,89
8639,48
3873,31
2693,46
8558,29
6877,49
2710,1
6308,91
4553,61
1802,82
2921,35
9569,59
1469,36
7481,41
7898,68
9807,38
5198,27
3250,42
4831,70
9690,46
4652,46
7722,67
9229,35
8163,39
3615,62
6032,39
2532,66
6333,7
9596,36
